target,model,h,N,n_event,AP,Brier,crps_all,crps_events,crps_none,size_ratio,pos_mcr,gate_source
os,ZINB_44_sample,3,170430,718,0.03794721633630577,0.016854298784944544,0.042498019942076616,6.8164824510828534,0.013839346297554853,0.0,0.3723228001364414,gate-head
os,ZINB_44_sample,4,170430,733,0.024237939422482258,0.022421180428386055,0.04508495057338435,6.719986357953587,0.016252957482111738,0.0,0.1424250814321337,gate-head
os,ZINB_44_sample,5,170430,746,0.01970904102621298,0.03329813656631745,0.05525674101594558,6.821464475384107,0.025509734993936155,0.0,0.31875071103800995,gate-head
os,ZINB_44_sample,6,170430,748,0.012370341847144318,0.04941407575553971,0.05862881776494284,6.723575371123332,0.029248093693373226,0.0,0.31467047073482085,gate-head
os,ZINB_44_sample,7,170430,756,0.010265008812937387,0.06448516457679024,0.06512956230029641,6.620349705781019,0.03592210312286542,0.0,0.16155067239341417,gate-head
os,ZINB_44_sample,8,170430,766,0.007626436154585803,0.08663444968033589,0.07520884981652468,6.524273827166221,0.04609257427987656,0.0,0.4582573950536736,gate-head
os,ZINB_44_sample,9,170430,759,0.0066447313756144,0.09855408712254957,0.0784253431543011,6.511960642002474,0.04964580338718849,0.0,0.1961913801138532,gate-head
os,ZINB_44_sample,10,170430,761,0.005499903810492785,0.11410158288357469,0.07839518117984577,6.484292870360511,0.049663426165868635,0.0,0.10195187932898497,gate-head
os,ZINB_44_sample,11,170430,770,0.00530499483224672,0.12078056304466692,0.08520946982892363,6.839306008099736,0.05455607872631532,0.0,0.12955145876106505,gate-head
os,ZINB_44_sample,12,170430,747,0.005139916571661466,0.12699057322336252,0.08574277207251867,7.262926707565385,0.05414646366323092,0.0,0.18284074138567208,gate-head
os,ZINB_44_sample,13,170430,748,0.005027837644158369,0.13518822074502443,0.08585178060801923,6.600559827518017,0.057133344833519416,0.0,0.16767286863654293,gate-head
os,ZINB_44_sample,14,170430,750,0.005105937308308016,0.1369032385683584,0.08545113766694554,6.5244374998708565,0.056990271497373804,0.0,0.15256939959802066,gate-head
os,ZINB_44_sample,15,170430,760,0.004541641938926949,0.13908126318791428,0.08472971161531813,6.578186676210087,0.05564367817928333,0.0,0.08254928244925935,gate-head
os,ZINB_44_sample,16,170430,776,0.004817376692592793,0.14531683441515109,0.08127878787095352,6.751711503007286,0.050768126248204905,0.0,0.18861290410998827,gate-head
os,ZINB_44_sample,17,170430,794,0.00504129341727447,0.15138770983902713,0.09527463104547676,6.862366185549375,0.06360051296749747,0.0,0.22232781149451972,gate-head
os,ZINB_44_sample,18,170430,790,0.004651198215757172,0.14555516795418824,0.08737146461359885,7.097290349025515,0.05472682939380745,0.0,0.07015913422340982,gate-head
os,ZINB_44_sample,19,170430,792,0.004910971584081804,0.15404646011857992,0.09457585129088823,7.270280937391399,0.061074168718636704,0.0,0.19980887668627428,gate-head
os,ZINB_44_sample,20,170430,780,0.005030969745302127,0.14973028236375074,0.09222435584448212,7.499198718493184,0.05816930130356854,0.0,0.09689288236872073,gate-head
os,ZINB_44_sample,21,170430,779,0.004305430968476981,0.1508367707096909,0.09145277950411942,7.66098363379038,0.056695162186868146,0.0,0.11154071695687275,gate-head
os,ZINB_44_sample,22,170430,802,0.0050175008004880485,0.15117669506406833,0.09432950834622092,7.658665836609881,0.058565378985104506,0.0,0.1374375560731424,gate-head
os,ZINB_44_sample,23,170430,826,0.005549330001473843,0.16044412326493906,0.10876175344754488,10.145562199122537,0.059880847524762734,0.0,0.1721820438762194,gate-head
os,ZINB_44_sample,24,170430,831,0.004943986243992172,0.15759163391199257,0.1140647925145783,10.395231649091313,0.06368920269497283,0.0,0.11893563666204654,gate-head
os,ZINB_44_sample,25,170430,862,0.0052052934360202995,0.15501923598583656,0.11751773259169422,11.16195983365351,0.06137324134856294,0.0,0.642360580562956,gate-head
os,ZINB_44_sample,26,170430,850,0.0053298632653863455,0.1619450436124736,0.12562754892854563,12.330827205461615,0.06445040711905684,0.0,0.3311863957011558,gate-head
os,ZINB_44_sample,27,170430,844,0.0053911814920177045,0.15709575086074526,0.11700056445264259,13.352025328716042,0.05113215019062622,0.0,0.13064233940548223,gate-head
os,ZINB_44_sample,28,170430,848,0.005242583323932658,0.15819772169633428,0.12808172672576926,14.655899909948754,0.05543492565388018,0.0,0.151316662812294,gate-head
os,ZINB_44_sample,29,170430,841,0.004803156160268886,0.15926278994815796,0.12754888454361335,14.61060121985912,0.05572673208089266,0.0,0.13155928817093746,gate-head
os,ZINB_44_sample,30,170430,828,0.0049435567535263325,0.1528489419911524,0.1285306844758675,14.883491847277192,0.0564966999544615,0.0,0.1786213499582096,gate-head
os,ZINB_44_sample,31,170430,836,0.005342621547051847,0.16101693105830323,0.14147872506119916,14.830349136001328,0.06907111828533476,0.0,0.28992680366088514,gate-head
os,ZINB_44_sample,32,170430,826,0.004574304209239887,0.15467880502401707,0.1261250045284509,14.758739405931774,0.0548617118256895,0.0,0.1525772010918318,gate-head
os,ZINB_44_sample,33,170430,815,0.00502876413996811,0.15742197655096915,0.12706838988901262,15.251763805299083,0.05439423510577288,0.0,0.15109150840178448,gate-head
os,ZINB_44_sample,34,170430,812,0.005054847306632183,0.1612517301517027,0.1360243224947884,15.277863298776776,0.06353689044900922,0.0,0.19700085655219157,gate-head
os,ZINB_44_sample,35,170430,806,0.004779017167464774,0.15977386728706797,0.12974608282796382,15.674065601857142,0.05588435611277306,0.0,0.11928609454439884,gate-head
os,ZINB_44_sample,36,170430,804,0.004583767329063862,0.1609101152571778,0.27257725992537557,14.034514922991542,0.20734788541259333,0.0,0.10317036337797805,gate-head
