AP,Brier,N,act_pred,act_ratio,act_true,ci_excludes_zero,ci_hi,ci_lo,crps_all,crps_events,crps_none,crpss_vs_clim,delta_AP,event_part,gate_source,h,mag_on_false_pos,mag_on_true_pos,mcr_all,mcr_none,model,n_event,n_false_pos,n_origins,pos_mcr,precision_at_k,size_ratio,target,verdict,zero_part,zero_share_of_gap
0.3074598754772189,0.005748360837958778,170430,8.80126738250308e-05,0.025210084033613446,0.003491169395059555,False,0.00029888090025912155,-0.006011662898254704,0.08553126577445509,23.526917009418753,0.0034067065406790417,0.034436400392731104,0.08688829440544418,0.004065691293132277,gate-head,1,18.79814724360733,4.29137693317952,0.727781802519683,0.05418272316455841,blazing_meteor,595,379,13,0.12776648792679912,0.3630252100840336,0.0,ns,UNDECIDABLE,-0.0071161262054510645,2.332823485829335
0.09349618415248848,0.0032267804064806775,170430,0.0,0.0,0.0032799389778794814,True,-0.007483284181463798,-0.010089073581804114,0.06384439359267735,19.46511627906977,0.0,0.12208479552973428,-0.07592260555311187,0.0024789534536723353,gate-head,6,0.0,0.0,0.0,0.0,blazing_meteor,559,460,13,0.0,0.1771019677996422,0.0,ns,ARTIFACT,-0.011357293523184006,1.2792136181159686
0.021691857401915586,0.0031652528266664756,170430,0.0,0.0,0.0031684562577011088,True,-0.006526733104775421,-0.010360280969001203,0.05115883353869624,16.146296296296295,0.0,0.14220360930445086,-0.14494542183340664,0.0025570561067043613,gate-head,12,0.0,0.0,0.0,0.0,blazing_meteor,540,507,13,0.0,0.06111111111111111,0.0,ns,ARTIFACT,-0.011038055625843453,1.3015040975929606
0.0165059168747513,0.0031781477449396994,170430,0.0,0.0,0.0031801912808777795,True,-0.007697264994700904,-0.011465958519901866,0.037546206653758143,11.806273062730627,0.0,0.20577866438368297,-0.13337911588022971,0.001794792434485563,gate-head,18,0.0,0.0,0.0,0.0,blazing_meteor,542,505,13,0.0,0.06826568265682657,0.0,ns,ARTIFACT,-0.011522821525883062,1.1844970258233198
0.0036929591921367167,0.0030203787416301113,170430,0.0,0.0,0.003021768467992724,True,-0.011592192530932788,-0.013105707977157044,0.031050871325470866,10.275728155339806,0.0,0.2849383517549846,-0.11634410201333,0.00047764352025024917,gate-head,24,0.0,0.0,0.0,0.0,blazing_meteor,515,510,13,0.0,0.009708737864077669,0.0,ns,ARTIFACT,-0.01285082017956419,1.0386031439946102
0.002546482532750334,0.0026509841012539825,170430,0.0,0.0,0.0026521152379275948,True,-0.012569362410062047,-0.013987008217725019,0.029161532594026873,10.995575221238939,0.0,0.3140372847870797,-0.10052549565150194,-3.804857795355489e-05,gate-head,30,0.0,nan,0.0,0.0,blazing_meteor,452,452,13,0.0,0.0,0.0,ns,ARTIFACT,-0.01331225212055536,0.9971499834488514
0.0025553351533563204,0.0022931822919744532,170430,0.0,0.0,0.002294197031039136,True,-0.013792720240256262,-0.014547685621937893,0.02729566390893622,11.89769820971867,0.0,0.34186692260779916,-0.08672416921531065,-0.0009178243542070097,gate-head,36,0.0,nan,0.0,0.0,blazing_meteor,391,391,13,0.0,0.0,0.0,ns,ARTIFACT,-0.013260895636680016,0.935267474440788
0.35418906857433863,0.0038254958088165094,170430,0.00040229126327524496,0.1152310924369748,0.003491169395059555,True,-0.003982922540147424,-0.0073278991946006174,0.08293278418533373,23.31957725394486,0.0015255156040229379,0.06377069369456811,0.1336174875025639,0.0033418330844426913,gate-head,1,2.5351561994656273,10.923185066898489,0.44391443345082304,0.021487031131982803,purple_alien,595,368,13,0.41144977884534234,0.3815126050420168,0.0,ns,REAL,-0.008990749585882852,1.5915883308933125
0.10310866397341498,0.0031623181647273788,170430,1.2101742650941736e-05,0.003689624329159213,0.0032799389778794814,True,-0.0074813176483169,-0.01008500528770746,0.06384540207090372,19.46407507826476,4.4381100606969145e-06,0.12207092808862496,-0.06631012573218537,0.002475538378568187,gate-head,6,0.018918159296694357,0.0027654867256637168,0.001068376002088022,6.659464270342141e-05,purple_alien,559,446,13,0.00022700168049005258,0.20214669051878353,0.0,ns,ARTIFACT,-0.011352869969853484,1.2788606410735373
0.01731759053771366,0.0031516385650001803,170430,3.300475268438655e-06,0.0010416666666666667,0.0031684562577011088,True,-0.006524486947811903,-0.010358574577281364,0.0511606900562096,16.146296296296295,1.8624185049286149e-06,0.14217248048637454,-0.1493196886976086,0.0025570561067043613,gate-head,12,0.0,0.0,0.0005806285762040577,2.9798695322824642e-05,purple_alien,540,511,13,0.0,0.053703703703703705,0.0,ns,ARTIFACT,-0.011036199108330091,1.3015701122405992
